419,0.1207672,0.0035264,0.5795303,,0.171587239,0.005010344
420,0.13438,0.004,0.6456,,0.171407434,0.005102171
421,0.1493582,0.00454624,0.7184838,,0.171206113,0.005211258
422,0.1653957,0.00515932,0.7967133,,0.170992574,0.005333908
423,0.1819831,0.00582928,0.8778459,,0.170770596,0.005470121
424,0.198611,0.00654616,0.959439,,0.170540662,0.00562097
425,0.21477,0.0073,1.0390501,,0.170300989,0.005788505
426,0.2301868,0.008086507,1.1153673,,0.170050159,0.005973895
427,0.2448797,0.00890872,1.1884971,,0.169785869,0.006176807
428,0.2587773,0.00976768,1.2581233,,0.169504603,0.006398037
429,0.2718079,0.01066443,1.3239296,,0.169202922,0.006638706
430,0.2839,0.0116,1.3856,,0.168877521,0.006900244
431,0.2949438,0.01257317,1.4426352,,0.16852466,0.007184044
432,0.3048965,0.01358272,1.4948035,,0.168146145,0.00749068
433,0.3137873,0.01462968,1.5421903,,0.16774622,0.007820818
434,0.3216454,0.01571509,1.5848807,,0.167328326,0.0081754
435,0.3285,0.01684,1.62296,,0.16689529,0.008555606
436,0.3343513,0.01800736,1.6564048,,0.166446327,0.0089644
437,0.3392101,0.01921448,1.6852959,,0.165976758,0.009401716
438,0.3431213,0.02045392,1.7098745,,0.165483299,0.009864681
439,0.3461296,0.02171824,1.7303821,,0.164962664,0.010350744
440,0.34828,0.023,1.74706,,0.164411756,0.010857558
441,0.3495999,0.02429461,1.7600446,,0.163828433,0.011384866
442,0.3501474,0.02561024,1.7696233,,0.163209896,0.011937386
443,0.350013,0.02695857,1.7762637,,0.16255214,0.01252003
444,0.349287,0.02835125,1.7804334,,0.161851438,0.013137307
445,0.34806,0.0298,1.7826,,0.16110458,0.013793359
446,0.3463733,0.03131083,1.7829682,,0.160309595,0.014491378
447,0.3442624,0.03288368,1.7816998,,0.159465946,0.015232065
448,0.3418088,0.03452112,1.7791982,,0.158573111,0.016015156
449,0.3390941,0.03622571,1.7758671,,0.157631166,0.016839871
450,0.3362,0.038,1.77211,,0.156640933,0.017704805
451,0.3331977,0.03984667,1.7682589,,0.155605096,0.018608607
452,0.3300411,0.041768,1.764039,,0.154524612,0.019555698
453,0.3266357,0.043766,1.7589438,,0.153397229,0.020553734
454,0.3228868,0.04584267,1.7524663,,0.152219236,0.021611711
455,0.3187,0.048,1.7441,,0.150985408,0.022740193
456,0.3140251,0.05024368,1.7335595,,0.149690565,0.02395033
457,0.308884,0.05257304,1.7208581,,0.148336817,0.025247398
458,0.3032904,0.05498056,1.7059369,,0.146928227,0.026635186
459,0.2972579,0.05745872,1.6887372,,0.145468372,0.028118433
460,0.2908,0.06,1.6692,,0.143960396,0.02970297
461,0.2839701,0.06260197,1.6475287,,0.14240509,0.031393584
462,0.2767214,0.06527752,1.6234127,,0.140795647,0.033213155
463,0.2689178,0.06804208,1.5960223,,0.139120682,0.035200573
464,0.2604227,0.07091109,1.564528,,0.137363758,0.03740309
465,0.2511,0.0739,1.5281,,0.135502671,0.039879121
466,0.2408475,0.077016,1.4861114,,0.133509341,0.04269239
467,0.2298512,0.0802664,1.4395215,,0.131370635,0.045875975
468,0.2184072,0.0836668,1.3898799,,0.129085787,0.049449811
469,0.2068115,0.0872328,1.3387362,,0.126662157,0.05342592
470,0.19536,0.09098,1.28764,,0.124118477,0.057802513
471,0.1842136,0.09491755,1.2374223,,0.121468584,0.062587672
472,0.1733273,0.09904584,1.1878243,,0.118701276,0.067830444
473,0.1626881,0.1033674,1.1387611,,0.115807359,0.073580708
474,0.1522833,0.1078846,1.090148,,0.112776055,0.079895823
475,0.1421,0.1126,1.0419,,0.109594324,0.086842511
476,0.1321786,0.117532,0.9941976,,0.106260735,0.094486072
477,0.1225696,0.1226744,0.9473473,,0.102775863,0.102863739
478,0.1132752,0.1279928,0.9014531,,0.0991276,0.112007033
479,0.1042979,0.1334528,0.8566193,,0.095304056,0.121944863
480,0.09564,0.13902,0.8129501,,0.091293507,0.132702042
481,0.08729955,0.1446764,0.7705173,,0.087082432,0.144316583
482,0.07930804,0.1504693,0.7294448,,0.082679534,0.156865958
483,0.07171776,0.1564619,0.6899136,,0.078115986,0.170420486
484,0.06458099,0.1627177,0.6521049,,0.07343726,0.185031881
485,0.05795001,0.1693,0.6162,,0.068705921,0.200723218
486,0.05186211,0.1762431,0.5823286,,0.063993024,0.217467605
487,0.04628152,0.1835581,0.5504162,,0.059315828,0.23525374
488,0.04115088,0.1912735,0.5203376,,0.054666523,0.254095591
489,0.03641283,0.199418,0.4919673,,0.050031497,0.274001803
490,0.03201,0.20802,0.46518,,0.045390735,0.294975965
491,0.0279172,0.2171199,0.4399246,,0.040757315,0.316981081
492,0.0241444,0.2267345,0.4161836,,0.036195109,0.339899934
493,0.020687,0.2368571,0.3938822,,0.03175647,0.363597693
494,0.0175404,0.2474812,0.3729459,,0.027494191,0.387921328
495,0.0147,0.2586,0.3533,,0.023459943,0.412703479
496,0.01216179,0.2701849,0.3348578,,0.019704636,0.437755889
497,0.00991996,0.2822939,0.3175521,,0.016268471,0.462954508
498,0.00796724,0.2950505,0.3013375,,0.013183041,0.488207068
499,0.006296346,0.308578,0.2861686,,0.010475701,0.513404245
500,0.0049,0.323,0.272,,0.008168028,0.538423071
501,0.003777173,0.3384021,0.2588171,,0.006284852,0.563068456
502,0.00294532,0.3546858,0.2464838,,0.00487543,0.587116438
503,0.00242488,0.3716986,0.2347718,,0.003982425,0.610447498
504,0.002236293,0.3892875,0.2234533,,0.003636384,0.633011383
505,0.0024,0.4073,0.2123,,0.003858521,0.654823151
506,0.00292552,0.4256299,0.2011692,,0.004645713,0.675898459
507,0.00383656,0.4443096,0.1901196,,0.006010913,0.696120061
508,0.00517484,0.4633944,0.1792254,,0.007988396,0.715341516
509,0.00698208,0.4829395,0.1685608,,0.010603291,0.733412943
510,0.0093,0.503,0.1582,,0.013870246,0.750186428
511,0.01214949,0.5235693,0.1481383,,0.017766124,0.765612154
512,0.01553588,0.544512,0.1383758,,0.022244206,0.779629923
513,0.01947752,0.56569,0.1289942,,0.027273262,0.792103503
514,0.02399277,0.5869653,0.1200751,,0.032820358,0.802925673
515,0.0291,0.6082,0.1117,,0.038851802,0.812016021
516,0.03481485,0.6293456,0.1039048,,0.045327985,0.8193908
517,0.04112016,0.6503068,0.09666748,,0.052176691,0.825163543
518,0.04798504,0.6708752,0.08998272,,0.059325533,0.829425776
519,0.05537861,0.6908424,0.08384531,,0.066715886,0.832273739
520,0.06327,0.71,0.07824999,,0.074302425,0.833803091
521,0.07163501,0.7281852,0.07320899,,0.082053395,0.834090315
522,0.08046224,0.7454636,0.06867816,,0.08994174,0.833288919
523,0.08973996,0.7619694,0.06456784,,0.09793975,0.831592666
524,0.09945645,0.7778368,0.06078835,,0.106021107,0.829178187
525,0.1096,0.7932,0.05725001,,0.11416072,0.82620696
526,0.1201674,0.8081104,0.05390435,,0.122347367,0.8227704
527,0.1311145,0.8224962,0.05074664,,0.130545668,0.818927853
528,0.1423679,0.8363068,0.04775276,,0.138702349,0.814774383
529,0.1538542,0.8494916,0.04489859,,0.146773216,0.810394607
530,0.1655,0.862,0.04216,,0.154722061,0.805863545
531,0.1772571,0.8738108,0.03950728,,0.162535425,0.80123848
532,0.18914,0.8849624,0.03693564,,0.170237195,0.796518542
533,0.2011694,0.8954936,0.03445836,,0.177849528,0.791686579
534,0.2133658,0.9054432,0.03208872,,0.185390757,0.786727773
535,0.2257499,0.9148501,0.02984,,0.192876098,0.781629216
536,0.2383209,0.9237348,0.02771181,,0.200308798,0.776399416
537,0.2510668,0.9320924,0.02569444,,0.20768999,0.771054799
538,0.2639922,0.9399226,0.02378716,,0.21502955,0.765595096
539,0.2771017,0.9472252,0.02198925,,0.222336604,0.76002
540,0.2904,0.954,0.0203,,0.229619673,0.75432909
541,0.3038912,0.9602561,0.01871805,,0.236884721,0.748524465
542,0.3175726,0.9660074,0.01724036,,0.244132556,0.742613992
543,0.3314384,0.9712606,0.01586364,,0.251363409,0.736605581
544,0.3454828,0.9760225,0.01458461,,0.258577508,0.730506602
545,0.3597,0.9803,0.0134,,0.265775085,0.724323925
546,0.3740839,0.9840924,0.01230723,,0.272957604,0.718062186
547,0.3886396,0.9874182,0.01130188,,0.280128942,0.711724735
548,0.4033784,0.9903128,0.01037792,,0.287292409,0.705316274
549,0.4183115,0.9928116,0.009529306,,0.294450281,0.698842022
550,0.4334499,0.9949501,0.008749999,,0.301603799,0.692307762
551,0.4487953,0.9967108,0.0080352,,0.308759923,0.685712061
552,0.464336,0.9980983,0.0073816,,0.315914394,0.67906348
553,0.480064,0.999112,0.0067854,,0.323066265,0.672367398
554,0.4959713,0.9997482,0.0062428,,0.330215545,0.665628025
555,0.5120501,1,0.005749999,,0.337363333,0.65884829
556,0.5282959,0.9998567,0.0053036,,0.344513198,0.652028209
557,0.5446916,0.9993046,0.0048998,,0.351664411,0.645172174
558,0.5612094,0.9983255,0.0045342,,0.358813687,0.638287337
559,0.5778215,0.9968987,0.0042024,,0.365959357,0.631379081
560,0.5945,0.995,0.0039,,0.373101544,0.62445086
561,0.6112209,0.9926005,0.0036232,,0.380243835,0.617502152
562,0.6279758,0.9897426,0.0033706,,0.387378978,0.610541802
563,0.6447602,0.9864444,0.0031414,,0.394506549,0.603571337
564,0.6615697,0.9827241,0.0029348,,0.401625919,0.596592422
565,0.6784,0.9786,0.002749999,,0.408736256,0.589606869
566,0.6952392,0.9740837,0.0025852,,0.415835775,0.582617968
567,0.7120586,0.9691712,0.0024386,,0.422920927,0.575630688
568,0.7288284,0.9638568,0.0023094,,0.429988627,0.568648891
569,0.7455188,0.9581349,0.0021968,,0.437036423,0.561675774
570,0.7621,0.952,0.0021,,0.444062464,0.554713903
571,0.7785432,0.9454504,0.002017733,,0.451064941,0.547766044
572,0.7948256,0.9384992,0.0019482,,0.458040666,0.540836629
573,0.8109264,0.9311628,0.0018898,,0.464986333,0.533930053
574,0.8268248,0.9234576,0.001840933,,0.471898744,0.527050569
575,0.8425,0.9154,0.0018,,0.478774791,0.520202307
576,0.8579325,0.9070064,0.001766267,,0.485611587,0.513388661
577,0.8730816,0.8982772,0.0017378,,0.492404982,0.506614924
578,0.8878944,0.8892048,0.0017112,,0.499150668,0.49988734
579,0.9023181,0.8797816,0.001683067,,0.505845284,0.493211178
580,0.9163,0.87,0.001650001,,0.512486367,0.486590788
581,0.9297995,0.8598613,0.001610133,,0.51907251,0.480028612
582,0.9427984,0.849392,0.0015644,,0.525600489,0.473527374
583,0.9552776,0.838622,0.0015136,,0.532065599,0.467091364
584,0.9672179,0.8275813,0.001458533,,0.538462762,0.460725254
585,0.9786,0.8163,0.0014,,0.544786506,0.454434115
586,0.9893856,0.8047947,0.001336667,,0.55103105,0.448224503
587,0.9995488,0.793082,0.00127,,0.557192906,0.442099139
588,1.0090892,0.781192,0.001205,,0.563269312,0.436058062
589,1.0180064,0.7691547,0.001146667,,0.569256824,0.430101974
590,1.0263,0.757,0.0011,,0.575151311,0.424232235
591,1.0339827,0.7447541,0.0010688,,0.580952605,0.41844688
592,1.040986,0.7324224,0.0010494,,0.586650187,0.412758421
593,1.047188,0.7200036,0.0010356,,0.5922248,0.407189529
594,1.0524667,0.7074965,0.0010212,,0.597658162,0.401761935
595,1.0567,0.6949,0.001,,0.602932786,0.396496634
596,1.0597944,0.6822192,0.00096864,,0.608035111,0.391409152
597,1.0617992,0.6694716,0.00092992,,0.612977,0.386486157
598,1.0628068,0.6566744,0.00088688,,0.617778726,0.381705757
599,1.0629096,0.6438448,0.00084256,,0.622459295,0.377047286
600,1.0622,0.631,0.0008,,0.6270366,0.372491145
601,1.0607352,0.6181555,0.00076096,,0.631520943,0.368026011
602,1.0584436,0.6053144,0.00072368,,0.63589982,0.363665402
603,1.0552244,0.5924756,0.00068592,,0.64015616,0.359427724
604,1.0509768,0.5796379,0.00064544,,0.644272961,0.35533137
605,1.0456,0.5668,0.0006,,0.648233106,0.351394916
606,1.0390369,0.5539611,0.000547867,,0.652028236,0.347627961
607,1.0313608,0.5411372,0.0004916,,0.655669179,0.344018295
608,1.0226662,0.5283528,0.0004354,,0.659166135,0.340553225
609,1.0130477,0.5156323,0.000383467,,0.662528222,0.337220993
610,1.0026,0.503,0.00034,,0.665763576,0.334010651
611,0.9913675,0.4904688,0.000307253,,0.668874144,0.330918553
612,0.9793314,0.4780304,0.00028316,,0.671858667,0.327947074
613,0.9664916,0.4656776,0.00026544,,0.674719511,0.325095182
614,0.9528479,0.4534032,0.000251813,,0.677458888,0.322362077
615,0.9384,0.4412,0.00024,,0.68007885,0.319747217
616,0.923194,0.42908,0.000229547,,0.682581574,0.317248706
617,0.907244,0.417036,0.00022064,,0.684970601,0.314862815
618,0.890502,0.405032,0.00021196,,0.687250455,0.312585964
619,0.87292,0.393032,0.000202187,,0.689426303,0.310414011
620,0.8544499,0.381,0.00019,,0.691503973,0.308342261
621,0.835084,0.3689184,0.000174213,,0.693489635,0.306365691
622,0.814946,0.3568272,0.00015564,,0.695388638,0.304478555
623,0.794186,0.3447768,0.00013596,,0.69720557,0.302675073
624,0.772954,0.3328176,0.000116853,,0.69894391,0.300950425
625,0.7514,0.321,0.0001,,0.700606061,0.299300699
626,0.7295836,0.3093381,8.61333E-05,,0.702192589,0.297724512
627,0.7075888,0.2978504,0.0000746,,0.703708691,0.296217118
628,0.6856022,0.2865936,0.000065,,0.705162853,0.294770292
629,0.6638104,0.2756245,5.69333E-05,,0.706563247,0.293376153
630,0.6424,0.265,5E-05,,0.707917792,0.292027109
631,0.6215149,0.2547632,0.00004416,,0.709230985,0.290718622
632,0.6011138,0.2448896,0.00003948,,0.710500394,0.289452941
633,0.5811052,0.2353344,0.00003572,,0.711724146,0.288232105
634,0.5613977,0.2260528,0.00003264,,0.712901231,0.28705732
635,0.5419,0.217,0.00003,,0.714031597,0.285928874
636,0.5225995,0.2081616,2.76533E-05,,0.715117053,0.284845106
637,0.5035464,0.1995488,0.00002556,,0.716159199,0.283804449
638,0.4847436,0.1911552,0.00002364,,0.717158614,0.282806412
639,0.4661939,0.1829744,2.18133E-05,,0.718116143,0.281850257
640,0.4479,0.175,0.00002,,0.719032942,0.280934952
641,0.4298613,0.1672235,1.81333E-05,,0.719911553,0.280058078
642,0.412098,0.1596464,0.0000162,,0.720752707,0.27921896
643,0.394644,0.1522776,0.0000142,,0.721554522,0.278419515
644,0.3775333,0.1451259,1.21333E-05,,0.722314916,0.27766187
645,0.3608,0.1382,0.00001,,0.723031603,0.276948358
646,0.3444563,0.1315003,7.73333E-06,,0.723701916,0.276281836
647,0.3285168,0.1250248,0.0000054,,0.724328019,0.275660075
648,0.3130192,0.1187792,0.0000032,,0.724914405,0.275078184
649,0.2980011,0.1127691,1.33333E-06,,0.725466776,0.274529978
650,0.2835,0.107,0,,0.725992318,0.274007682
651,0.2695448,0.1014762,0,,0.726494727,0.273505273
652,0.2561184,0.09618864,0,,0.72697497,0.27302503
653,0.2431896,0.09112296,0,,0.727431838,0.272568162
654,0.2307272,0.08626485,0,,0.727864311,0.272135689
655,0.2187,0.0816,0,,0.728271728,0.271728272
656,0.2070971,0.07712064,0,,0.728656487,0.271343513
657,0.1959232,0.07282552,0,,0.72902003,0.27097997
658,0.1851708,0.06871008,0,,0.729360951,0.270639049
659,0.1748323,0.06476976,0,,0.729677783,0.270322217
660,0.1649,0.061,0,,0.729969013,0.270030987
661,0.1553667,0.05739621,0,,0.730233949,0.269766051
662,0.14623,0.05395504,0,,0.730474165,0.269525835
663,0.13749,0.05067376,0,,0.730693307,0.269306693
664,0.1291467,0.04754965,0,,0.730896252,0.269103748
665,0.1212,0.04458,0,,0.731089396,0.268910604
666,0.1136397,0.04175872,0,,0.731279636,0.268720364
667,0.106465,0.03908496,0,,0.731467051,0.268532949
668,0.09969044,0.03656384,0,,0.731649971,0.268350029
669,0.09333061,0.03420048,0,,0.731826333,0.268173667
670,0.0874,0.032,0,,0.7319933,0.2680067
671,0.08190096,0.02996261,0,,0.732150422,0.267849578
672,0.07680428,0.02807664,0,,0.732299831,0.267700169
673,0.07207712,0.02632936,0,,0.732442823,0.267557177
674,0.06768664,0.02470805,0,,0.732581494,0.267418506
675,0.0636,0.0232,0,,0.732718894,0.267281106
676,0.05980685,0.02180077,0,,0.732858647,0.267141353
677,0.05628216,0.02050112,0,,0.733000205,0.266999795
678,0.05297104,0.01928108,0,,0.733141671,0.266858329
679,0.04981861,0.01812069,0,,0.733281179,0.266718821
680,0.04677,0.017,0,,0.733416967,0.266583033
681,0.04378405,0.01590379,0,,0.733550586,0.266449414
682,0.04087536,0.01483718,0,,0.733683296,0.266316704
683,0.03807264,0.01381068,0,,0.733812717,0.266187283
684,0.03540461,0.01283478,0,,0.73393569,0.26606431
685,0.0329,0.01192,0,,0.7340473,0.2659527
686,0.03056419,0.01106831,0,,0.734142557,0.265857443
687,0.02838056,0.01027339,0,,0.73422147,0.26577853
688,0.02634484,0.009533311,0,,0.734286446,0.265713554
689,0.02445275,0.008846157,0,,0.73434092,0.26565908
690,0.0227,0.00821,0,,0.734390165,0.265609835
691,0.02108429,0.007623781,0,,0.734437713,0.265562287
692,0.01959988,0.007085424,0,,0.73448217,0.26551783
693,0.01823732,0.006591476,0,,0.734522931,0.265477069
694,0.01698717,0.006138485,0,,0.734559518,0.265440482
695,0.01584,0.005723,0,,0.734591662,0.265408338
696,0.01479064,0.005343059,0,,0.734621095,0.265378905
697,0.01383132,0.004995796,0,,0.734648897,0.265351103
698,0.01294868,0.004676404,0,,0.734673378,0.265326622
699,0.0121292,0.004380075,0,,0.734690045,0.265309955
700,0.01135916,0.004102,0,,0.734690023,0.265309977
701,0.01062935,0.003838453,0,,0.734689987,0.265310013
702,0.009938846,0.003589099,0,,0.734690007,0.265309993
703,0.009288422,0.003354219,0,,0.734690007,0.265309993
704,0.008678854,0.003134093,0,,0.734689997,0.265310003
705,0.008110916,0.002929,0,,0.73469001,0.26530999
706,0.007582388,0.002738139,0,,0.734690002,0.265309998
707,0.007088746,0.002559876,0,,0.73468999,0.26531001
708,0.006627313,0.002393244,0,,0.734689998,0.265310002
709,0.006195408,0.002237275,0,,0.734690015,0.265309985
710,0.005790346,0.002091,0,,0.734689988,0.265310012
711,0.005409826,0.001953587,0,,0.734690014,0.265309986
712,0.005052583,0.00182458,0,,0.734690017,0.265309983
713,0.004717512,0.00170358,0,,0.734689987,0.265310013
714,0.004403507,0.001590187,0,,0.734689993,0.265310007
715,0.004109457,0.001484,0,,0.734690014,0.265309986
716,0.003833913,0.001384496,0,,0.734690018,0.265309982
717,0.003575748,0.001291268,0,,0.734690003,0.265309997
718,0.003334342,0.001204092,0,,0.734689983,0.265310017
719,0.003109075,0.001122744,0,,0.734689976,0.265310024
720,0.002899327,0.001047,0,,0.734690004,0.265309996
721,0.002704348,0.00097659,0,,0.734689988,0.265310012
722,0.00252302,0.000911109,0,,0.734689974,0.265310026
723,0.002354168,0.000850133,0,,0.734689985,0.265310015
724,0.002196616,0.000793238,0,,0.734689957,0.265310043
725,0.00204919,0.00074,0,,0.73469,0.26531
726,0.00191096,0.000690083,0,,0.734689976,0.265310024
727,0.001781438,0.00064331,0,,0.734689955,0.265310045
728,0.00166011,0.000599496,0,,0.73469003,0.26530997
729,0.001546459,0.000558455,0,,0.734689978,0.265310022
730,0.001439971,0.00052,0,,0.734689952,0.265310048
731,0.001340042,0.000483914,0,,0.734690033,0.265309967
732,0.001246275,0.000450053,0,,0.734689958,0.265310042
733,0.001158471,0.000418345,0,,0.73468994,0.26531006
734,0.00107643,0.000388718,0,,0.734690083,0.265309917
735,0.000999949,0.0003611,0,,0.734689992,0.265310008
736,0.000928736,0.000335384,0,,0.734689993,0.265310007
737,0.000862433,0.00031144,0,,0.734690004,0.265309996
738,0.00080075,0.000289166,0,,0.734689988,0.265310012
739,0.000743396,0.000268454,0,,0.734689997,0.265310003
740,0.000690079,0.0002492,0,,0.734690006,0.265309994
741,0.000640516,0.000231302,0,,0.734690001,0.265309999
742,0.000594502,0.000214686,0,,0.734689986,0.265310014
743,0.000551865,0.000199288,0,,0.734690003,0.265309997
744,0.000512429,0.000185048,0,,0.734689986,0.265310014
745,0.000476021,0.0001719,0,,0.73469,0.26531
746,0.000442454,0.000159778,0,,0.734689987,0.265310013
747,0.000411512,0.000148604,0,,0.734690004,0.265309996
748,0.000382981,0.000138302,0,,0.734689986,0.265310014
749,0.000356649,0.000128793,0,,0.734690022,0.265309978
750,0.000332301,0.00012,0,,0.734690011,0.265309989
751,0.000309759,0.00011186,0,,0.734689996,0.265310004
752,0.000288887,0.000104322,0,,0.734690032,0.265309968
753,0.000269539,9.73356E-05,0,,0.734690017,0.265309983
754,0.000251568,9.08459E-05,0,,0.73469002,0.26530998
755,0.000234826,0.0000848,0,,0.734690002,0.265309998
756,0.000219171,7.91467E-05,0,,0.73468997,0.26531003
757,0.000204526,0.000073858,0,,0.734690021,0.265309979
758,0.000190841,0.000068916,0,,0.734689989,0.265310011
759,0.000178065,6.43027E-05,0,,0.734690011,0.265309989
760,0.000166151,0.00006,0,,0.734689952,0.265310048
761,0.000155024,5.59819E-05,0,,0.734689959,0.265310041
762,0.000144622,5.22256E-05,0,,0.734690052,0.265309948
763,0.00013491,4.87184E-05,0,,0.734689988,0.265310012
764,0.000125852,4.54475E-05,0,,0.734689956,0.265310044
765,0.000117413,0.0000424,0,,0.734689919,0.265310081
766,0.000109552,3.9561E-05,0,,0.734690054,0.265309946
767,0.000102225,3.69151E-05,0,,0.73469009,0.26530991
768,9.53945E-05,3.44487E-05,0,,0.734690006,0.265309994
769,8.90239E-05,3.21482E-05,0,,0.734689994,0.265310006
770,8.30753E-05,0.00003,0,,0.734689999,0.265310001
771,7.75127E-05,2.79913E-05,0,,0.734690003,0.265309997
772,7.2313E-05,2.61136E-05,0,,0.734690013,0.265309987
773,6.74578E-05,2.43602E-05,0,,0.734689988,0.265310012
774,6.29284E-05,2.27246E-05,0,,0.734690008,0.265309992
775,5.87065E-05,0.0000212,0,,0.734689985,0.265310015
776,5.47703E-05,1.97786E-05,0,,0.734690001,0.265309999
777,5.10992E-05,1.84529E-05,0,,0.734689987,0.265310013
778,4.76765E-05,1.72169E-05,0,,0.734690009,0.265309991
779,4.44857E-05,1.60646E-05,0,,0.734689991,0.265310009
780,4.15099E-05,0.00001499,0,,0.734689984,0.265310016
781,3.87332E-05,1.39873E-05,0,,0.734690022,0.265309978
782,3.6142E-05,1.30516E-05,0,,0.734689974,0.265310026
783,3.37235E-05,1.21782E-05,0,,0.734690001,0.265309999
784,3.14649E-05,1.13625E-05,0,,0.734690003,0.265309997
785,2.93533E-05,0.0000106,0,,0.734689985,0.265310015
786,2.73757E-05,9.88588E-06,0,,0.734689999,0.265310001
787,2.55243E-05,9.2173E-06,0,,0.734689969,0.265310031
788,2.37938E-05,8.59236E-06,0,,0.734690001,0.265309999
789,2.21787E-05,8.00913E-06,0,,0.734690032,0.265309968
790,2.06738E-05,7.4657E-06,0,,0.734689954,0.265310046
791,1.92723E-05,6.95957E-06,0,,0.734689963,0.265310037
792,1.79664E-05,6.488E-06,0,,0.734690022,0.265309978
793,1.67499E-05,6.0487E-06,0,,0.734689998,0.265310002
794,1.56165E-05,5.6394E-06,0,,0.734690022,0.265309978
795,1.45598E-05,5.2578E-06,0,,0.734689975,0.265310025
796,1.35739E-05,4.90177E-06,0,,0.734690071,0.265309929
797,1.26544E-05,4.56972E-06,0,,0.734690039,0.265309961
798,1.17972E-05,4.26019E-06,0,,0.734690072,0.265309928
799,1.09984E-05,3.97174E-06,0,,0.734689946,0.265310054
800,1.0254E-05,3.7029E-06,0,,0.734689988,0.265310012
801,9.55965E-06,3.45216E-06,0,,0.734690004,0.265309996
802,8.91204E-06,3.2183E-06,0,,0.734690008,0.265309992
803,8.30836E-06,3.0003E-06,0,,0.734690005,0.265309995
